DEPRECATION_ID,DEPRECATION_DATE,CHANGE_ID,OBJECT_TABLE_NAME,OBJECT_CODE,REPLACED_BY,DEPRECATION_REASON
1344,8/27/2007,2007.079,Coordinate_Operation,15575,15593,Change to generic conversion
1345,8/27/2007,2007.079,Coordinate_Operation,15576,15592,Change to generic conversion
1346,8/27/2007,2007.079,Coordinate_Operation,15577,15593,Change to generic conversion
1347,8/27/2007,2007.079,Coordinate_Operation,15578,15592,Change to generic conversion
1348,8/27/2007,2007.079,Coordinate_Operation,15579,15593,Change to generic conversion
1349,8/27/2007,2007.079,Coordinate_Operation,15580,15592,Change to generic conversion
1350,8/27/2007,2007.079,Coordinate_Operation,15581,15593,Change to generic conversion
1351,8/27/2007,2007.079,Coordinate_Operation,15582,15592,Change to generic conversion
1352,8/27/2007,2007.079,Coordinate_Operation,15583,15593,Change to generic conversion
1353,8/27/2007,2007.079,Coordinate_Operation,15584,15592,Change to generic conversion
1354,8/27/2007,2007.079,Coordinate_Operation,15585,15593,Change to generic conversion
1355,8/27/2007,2007.079,Coordinate_Operation,15586,15592,Change to generic conversion
1356,8/27/2007,2007.079,Coordinate_Operation,15587,15593,Change to generic conversion
1357,8/27/2007,2007.079,Coordinate_Operation,15588,15592,Change to generic conversion
1358,8/27/2007,2007.079,Coordinate_Operation,15589,15593,Change to generic conversion
1359,8/27/2007,2007.079,Coordinate_Operation,15590,15592,Change to generic conversion
1360,8/27/2007,2007.079,Coordinate_Operation,15591,15593,Change to generic conversion
1361,8/27/2007,2007.072,Area,2804,1321,Erroneously includes former Czechoslovakia: once this removed duplicates area record 1321.
1362,11/1/2007,2007.083,Coordinate Reference System,4902,4901,Nord de Guerre is a projection. It may also be part of the old German network covering Alsace transformed to be consistent with ATF; this considered a subset of ATF.
1363,11/1/2007,2007.083,Datum,6902,6901,Nord de Guerre is a projection. It may also be part of the old German network covering Alsace transformed to be consistent with ATF; this considered a subset of ATF.
1364,3/12/2008,2008.012,Coordinate_Operation,5418,5436,Error in inclination in latitude parameter value.
1365,3/12/2008,2008.012,Coordinate_Operation,5434,5437,Error in inclination in longitude parameter value.
1366,4/11/2008,2008.01,Coordinate_Operation,5405,5454,Incorrect sign for offset parameter value.
1367,4/11/2008,2008.01,Coordinate_Operation,5414,5455,Incorrect sign for offset parameter value.
1368,3/14/2008,2008.01,Coordinate_Operation,5404,5447,Incorrect sign for offset parameter value.
1369,3/14/2008,2008.01,Coordinate_Operation,5406,5452,Incorrect sign for offset parameter value. (It was the remarks rather than the parameter value that was in error in record 5401).
1370,2/10/2009,2009.007,Coordinate_Operation,19868,3898,"Dependent method deprecated and replaced, to allow change of names of two defining parameters."
1371,3/14/2008,2008.01,Coordinate_Operation,5412,5450,Incorrect sign for offset parameter value.
1372,3/14/2008,2008.01,Coordinate_Operation,5408,5449,Incorrect sign for offset parameter value.
1373,3/14/2008,2008.01,Coordinate_Operation,5407,5448,Incorrect sign for offset parameter value.
1374,3/14/2008,2008.015,Coordinate Reference System,7412,7421,Incorrect component vertical CRS.
1375,3/14/2008,2008.015,Coordinate Reference System,7413,7422,Incorrect component vertical CRS.
1376,3/14/2008,2007.086,Coordinate Reference System,27492,27493,Incorrect CS axes order and abbreviations.
1377,3/14/2008,2008.003,Coordinate Reference System,32662,32663,Incorrect association of spherical method with ellipsoidal base CRS.
1378,3/14/2008,2008.003,Coordinate Reference System,32662,3786,Incorrect association of spherical method with ellipsoidal base CRS.
1379,2/10/2009,2009.007,Coordinate_Operation,19867,3897,"Dependent method deprecated and replaced, to allow change of names of two defining parameters."
1380,2/10/2009,2009.007,Coordinate_Operation,19965,3899,"Dependent method deprecated and replaced, to allow change of names of two defining parameters."
1381,4/11/2008,2008.024,Coordinate_Operation,18061,18063,Incorrect projection definition (errors up to 15cm).
1382,4/11/2008,2008.024,Coordinate_Operation,18062,18064,Incorrect projection definition (errors up to 15cm).
1383,4/11/2008,2008.024,Coordinate Reference System,2086,3796,Incorrect projection definition.
1384,4/11/2008,2008.024,Coordinate Reference System,2085,3795,Incorrect projection definition.
1385,6/23/2008,2008.041,Coordinate_Operation,14734,14736,Incorrect units for false grid parameters.
1386,6/23/2008,2008.041,Coordinate_Operation,14733,14735,Incorrect units for false grid parameters.
1387,5/28/2008,2008.041,Coordinate Reference System,26814,26847,Incorrect CS axis units.
1388,5/28/2008,2008.041,Coordinate Reference System,26815,26848,Incorrect CS axis units.
1389,5/28/2008,2008.041,Coordinate Reference System,26825,26855,Incorrect CS axis units.
1390,5/28/2008,2008.041,Coordinate Reference System,26826,26856,Incorrect CS axis units.
1391,5/28/2008,2008.041,Coordinate Reference System,26836,26863,Incorrect CS axis units.
1392,5/28/2008,2008.041,Coordinate Reference System,26837,26864,Incorrect CS axis units.
1393,5/28/2008,2008.041,Coordinate Reference System,26819,26849,Incorrect CS axis units.
1394,5/28/2008,2008.041,Coordinate Reference System,26820,26850,Incorrect CS axis units.
1395,5/28/2008,2008.041,Coordinate Reference System,26821,26851,Incorrect CS axis units.
1396,5/28/2008,2008.041,Coordinate Reference System,26830,26857,Incorrect CS axis units.
1397,5/28/2008,2008.041,Coordinate Reference System,26831,26858,Incorrect CS axis units.
1398,5/28/2008,2008.041,Coordinate Reference System,26832,26859,Incorrect CS axis units.
1399,5/28/2008,2008.041,Coordinate Reference System,26841,26865,Incorrect CS axis units.
1400,5/28/2008,2008.041,Coordinate Reference System,26842,26866,Incorrect CS axis units.
1401,5/28/2008,2008.041,Coordinate Reference System,26843,26867,Incorrect CS axis units.
1402,6/23/2008,2008.041,Coordinate Reference System,26822,26852,Incorrect CS axis units.
1403,6/23/2008,2008.041,Coordinate Reference System,26833,26860,Incorrect CS axis units.
1404,6/23/2008,2008.041,Coordinate Reference System,26844,26868,Incorrect CS axis units.
1405,6/23/2008,2008.041,Coordinate Reference System,26823,26853,Incorrect CS axis units; erroneous projection parameter values.
1406,6/23/2008,2008.041,Coordinate Reference System,26824,26854,Incorrect CS axis units; erroneous projection parameter values.
1407,6/23/2008,2008.041,Coordinate Reference System,26834,26861,Incorrect CS axis units; erroneous projection parameter values.
1408,6/23/2008,2008.041,Coordinate Reference System,26835,26862,Incorrect CS axis units; erroneous projection parameter values.
1409,6/23/2008,2008.041,Coordinate Reference System,26845,26869,Incorrect CS axis units; erroneous projection parameter values.
1410,6/23/2008,2008.041,Coordinate Reference System,26846,26870,Incorrect CS axis units; erroneous projection parameter values.
1411,6/12/2008,2008.042,Coordinate_Operation,17725,17726,Incorrect unit associated with scale factor
1412,6/9/2008,2008.042,Coordinate Reference System,3774,3800,Projection record upon which this CRS is dependent deprecated due to error in scale factor unit.
1413,6/9/2008,2008.042,Coordinate Reference System,3778,3801,Projection record upon which this CRS is dependent deprecated due to error in scale factor unit.
1414,6/9/2008,2008.042,Coordinate Reference System,3782,3802,Projection record upon which this CRS is dependent deprecated due to error in scale factor unit.
1415,6/24/2008,2008.056,Coordinate_Operation,15780,1210,Erroneous source CRS.
1416,7/17/2008,2008.072,Coordinate_Operation,15961,1295,Incorrect grid file associated with transformation.
1417,9/9/2008,2008.076,Coordinate_Operation,19898,3831,Incorrect longitude of origin value.
1418,9/9/2008,2008.076,Coordinate Reference System,3349,3832,Error in value of associated projection longitude of origin.
1419,9/19/2008,2008.088,Coordinate_Operation,19855,19843,Incorrect projection method for defining parameters.
1420,9/19/2008,2008.088,Coordinate Reference System,3752,3994,Dependent proj associated with inappropriate conversion method.
1421,9/24/2008,2008.011,Coordinate Reference System,28403,3333,Change of base CRS.
1422,9/24/2008,2008.011,Coordinate Reference System,28402,3833,Change of base CRS.
1423,9/24/2008,2008.011,Coordinate Reference System,2492,,Base CRS considered not to extend to area.
1424,9/24/2008,2008.011,Coordinate Reference System,2493,,Base CRS considered not to extend to area.
1425,9/24/2008,2008.011,Coordinate Reference System,31700,3844,Base CRS does not exist but is an alias for S-42.
1426,9/24/2008,2008.011,Coordinate Reference System,4317,4179,System does not exist but is an alias for S-42.
1427,9/24/2008,2008.011,Datum,6317,6179,Datum does not exist but is an alias for S-42 in Romania.
1428,9/24/2008,2008.011,Coordinate_Operation,1287,15996,Change of source CRS
1429,9/24/2008,2008.011,Coordinate_Operation,1288,15997,Change of source CRS
1430,9/24/2008,2008.011,Coordinate_Operation,1289,15998,Change of source CRS
1431,9/24/2008,2008.011,Coordinate_Operation,1292,15999,Change of source CRS
1432,9/24/2008,2008.011,Coordinate_Operation,1293,15497,Change of source CRS
1433,9/24/2008,2008.011,Coordinate_Operation,1097,15497,Tfm name changed. Source CRS does not exist but is an alias for S-42.
1434,9/24/2008,2008.011,Coordinate_Operation,1996,15496,Tfm name changed. Source CRS does not exist but is an alias for S-42.
1435,2/10/2009,2009.007,Coordinate_Operation Parameter,8828,8801,Sphere is considered to be a degenerate ellipsoid so does not need special parameters.
1436,10/17/2008,2008.087,Coordinate_Operation,10008,15490,Incorrect target CRS.
1437,10/17/2008,2008.087,Coordinate_Operation,10007,15489,Incorrect target CRS.
1438,10/17/2008,2008.087,Coordinate_Operation,10006,15488,Incorrect target CRS.
1439,10/17/2008,2008.087,Coordinate_Operation,10009,15491,Incorrect target CRS.
1440,10/17/2008,2008.087,Coordinate_Operation,10010,15492,Incorrect target CRS.
1441,2/10/2009,2009.007,Coordinate_Operation Parameter,8829,8802,Sphere is considered to be a degenerate ellipsoid so does not need special parameters.
1442,6/2/2009,2009.015,Coordinate_Operation,15984,3919,Change of source CRS geodetic datum.
1443,6/2/2009,2009.015,Coordinate_Operation,15985,3921,Change of source CRS geodetic datum.
1444,6/2/2009,2009.015,Coordinate_Operation,15986,3922,Change of source CRS geodetic datum.
1445,6/2/2009,2009.015,Coordinate_Operation,15987,3923,Change of source CRS geodetic datum.
1446,6/2/2009,2009.015,Coordinate_Operation,15988,3924,Change source CRS geodetic datum.
1447,6/2/2009,2009.015,Coordinate_Operation,15989,3925,Change of source CRS geodetic datum.
1448,6/2/2009,2009.015,Coordinate_Operation,15990,3926,Change of source CRS geodetic datum.
1449,6/2/2009,2009.015,Coordinate_Operation,15991,3927,Change of source CRS geodetic datum.
1450,6/2/2009,2009.015,Coordinate_Operation,15992,3928,Change of source CRS geodetic datum.
1451,6/2/2009,2009.015,Coordinate_Operation,1452,3929,Change of source CRS geodetic datum.
1452,6/2/2009,2009.015,Coordinate_Operation,1453,3930,Change of source CRS geodetic datum.
1453,6/2/2009,2009.015,Coordinate_Operation,1785,3914,Change of source CRS geodetic datum.
1454,6/2/2009,2009.015,Coordinate_Operation,15981,3916,Change of source CRS geodetic datum.
1455,6/2/2009,2009.015,Coordinate_Operation,1786,3915,Change of source CRS geodetic datum.
1456,6/2/2009,2009.015,Coordinate_Operation,15982,3917,Change of source CRS geodetic datum.
1457,6/2/2009,2009.015,Coordinate Reference System,31275,3907,Change of base CRS geodetic datum.
1458,6/2/2009,2009.015,Coordinate Reference System,31276,3908,Change of base CRS geodetic datum.
1459,6/2/2009,2009.015,Coordinate Reference System,31277,3909,Change of base CRS geodetic datum.
1460,6/2/2009,2009.015,Coordinate Reference System,31279,3910,Change of base CRS geodetic datum.
1461,6/2/2009,2009.015,Coordinate Reference System,3787,3912,Change of base CRS geodetic datum.
1462,6/2/2009,2009.015,Coordinate Reference System,2170,3911,Change of base CRS geodetic datum.
1463,6/2/2009,2009.015,Coordinate_Operation,15983,3918,Change of source CRS geodetic datum.
1464,6/2/2009,2009.015,Coordinate_Operation,1465,3931,Change of source CRS geodetic datum.
1465,6/2/2009,2009.015,Coordinate_Operation,1535,3932,Change of source CRS geodetic datum.
1466,6/2/2009,2009.015,Coordinate_Operation,1636,3933,Change of source CRS geodetic datum.
1467,6/2/2009,2009.015,Coordinate_Operation,1637,3934,Change of source CRS geodetic datum.
1468,6/2/2009,2009.015,Coordinate_Operation,2181,3935,Change of source CRS geodetic datum.
1469,6/2/2009,2009.015,Coordinate_Operation,2182,3936,Change of source CRS geodetic datum.
1470,6/2/2009,2009.015,Coordinate_Operation,2183,3937,Change of source CRS geodetic datum.
1471,6/2/2009,2009.015,Coordinate_Operation,2184,3938,Change of source CRS geodetic datum.
1472,6/2/2009,2009.015,Coordinate_Operation,2185,3939,Change of source CRS geodetic datum.
1473,6/2/2009,2009.015,Coordinate_Operation,2186,3940,Change of source CRS geodetic datum.
1474,6/2/2009,2009.015,Coordinate_Operation,2187,3941,Change of source CRS geodetic datum.
1475,6/2/2009,2009.015,Coordinate_Operation,2293,3951,Change of source CRS geodetic datum.
1476,6/2/2009,2009.015,Coordinate_Operation,2974,3952,Change of source CRS geodetic datum.
1477,6/2/2009,2009.015,Coordinate_Operation,3792,3953,Change of source CRS geodetic datum.
1478,6/2/2009,2009.015,Coordinate_Operation,3803,3954,Change of source CRS geodetic datum.
1479,6/2/2009,2009.015,Coordinate_Operation,3804,3955,Change of source CRS geodetic datum.
1480,6/2/2009,2009.015,Coordinate_Operation,3805,3956,Change of source CRS geodetic datum.
1481,6/2/2009,2009.015,Coordinate_Operation,3806,3957,Change of source CRS geodetic datum.
1482,6/2/2009,2009.015,Coordinate_Operation,3807,3958,Change of source CRS geodetic datum.
1483,6/2/2009,2009.015,Coordinate_Operation,3808,3959,Change of source CRS geodetic datum.
1484,6/2/2009,2009.015,Coordinate_Operation,3809,3960,Change of source CRS geodetic datum.
1485,6/2/2009,2009.015,Coordinate_Operation,3810,3961,Change of source CRS geodetic datum.
1486,6/2/2009,2009.015,Coordinate_Operation,1306,3962,Change of source CRS geodetic datum.
1487,6/2/2009,2009.015,Coordinate_Operation,1620,3963,Change of source CRS geodetic datum.
1488,6/2/2009,2009.015,Coordinate_Operation,1621,3964,Change of source CRS geodetic datum.
1489,6/2/2009,2009.015,Coordinate_Operation,1794,3965,Change of source CRS geodetic datum.
1490,6/2/2009,2009.015,Coordinate_Operation,1757,3895,Correction to area of applicability necessitated changing version. Deprecation rules (see GN7-1) require deprecation and replacement.
1491,6/2/2009,2009.015,Coordinate_Operation,8263,3966,Change of intermediate CRS geodetic datum.
1492,6/2/2009,2009.011,Coordinate_Operation,17401,3980,Incorrect FE and FN values.
1493,6/2/2009,2009.011,Coordinate_Operation,17402,3984,Incorrect projection definition.
1494,6/2/2009,2009.011,Coordinate_Operation,17402,3983,Incorrect projection definition.
1495,6/2/2009,2009.011,Coordinate_Operation,17402,3982,Incorrect projection definition.
1496,6/2/2009,2009.011,Coordinate_Operation,17402,3981,Incorrect projection definition.
1497,6/2/2009,2009.011,Coordinate Reference System,3314,3985,Incorrect projection FE and FN values and CS axes abbreviations.
1498,6/2/2009,2009.011,Coordinate Reference System,3315,3989,Incorrect projection and CS definitions.
1499,6/2/2009,2009.011,Coordinate Reference System,3315,3988,Incorrect projection and CS definitions.
1500,6/2/2009,2009.011,Coordinate Reference System,3315,3987,Incorrect projection and CS definitions.
1501,6/2/2009,2009.011,Coordinate Reference System,3315,3986,Incorrect projection and CS definitions.
1502,6/2/2009,2009.013,Coordinate_Operation,1960,3905,Scale factor in error by factor of 10.
1503,6/2/2009,2009.013,Coordinate_Operation,1999,3904,Scale factor in error by factor of 10.
1504,6/2/2009,2009.015,Coordinate_Operation,8645,3896,Step 1 of tfm deprecated and replaced.
1505,6/7/2009,2009.023,Coordinate_Operation,19846,4085,Method upon which this conversion was dependent was deprecated and replaced to correct associated parameters.
1506,6/7/2009,2009.023,Coordinate_Operation,19968,4086,Method upon which this conversion was dependent was deprecated and replaced to correct associated parameters.
1507,6/7/2009,2009.023,Coordinate Reference System,32663,4087,Projection and method upon which this CRSs conversion was dependent was deprecated and replaced to correct associated parameters.
1508,6/7/2009,2009.023,Coordinate Reference System,3786,4088,Projection and method upon which this CRSs conversion was dependent was deprecated and replaced to correct associated parameters.
1509,6/7/2009,2009.023,Coordinate_Operation Method,9842,1028,Corrected first two parameters.
1510,6/7/2009,2009.023,Coordinate_Operation Method,9823,1029,Changed first parameter.
1511,7/1/2009,2009.045,Area,3284,,Duplicate record.
1512,6/30/2009,2009.047,Coordinate_Operation,3980,4416,Error in sign of latitude of origin.
1513,6/30/2009,2009.047,Coordinate Reference System,3985,4415,Error in latitude of origin parameter value in dependent projection.
1514,7/3/2009,2009.051,Coordinate Reference System,3842,4417,CRS associated with incorrect projection.
1515,7/3/2009,2009.051,Coordinate Reference System,3843,4434,CRS associated with incorrect projection.
1516,7/29/2009,2009.057,Area,1722,3652,Incorrect area of use description.
1517,9/5/2009,2009.064,Coordinate_Operation,8481,4435,Incorrect step 1 transformation.
1518,9/5/2009,2009.067,Coordinate_Operation,13702,4436,Error in value of SP2.
1519,9/5/2009,2009.067,Coordinate_Operation,13104,4454,Error in values of FE and FN.
1520,9/5/2009,2009.067,Coordinate Reference System,32029,4455,Error in dependent projection value of SP2.
1521,7/22/2009,2009.06,Area,1805,,Area became redundant for EPSG dataset purposes after CRSs referencing it were deprecated - see change request 2008.011.
1522,7/22/2009,2009.06,Area,1357,,Area became redundant for EPSG dataset purposes after datum and CRS referencing it were associated with a different area record - see change request 2008.011.
1523,9/5/2009,2009.067,Coordinate Reference System,32018,4456,Error in dependent projection values of FE and FN.
1524,9/5/2009,2009.067,Coordinate Reference System,3454,4457,Associated with incorrect projection.
1525,9/5/2009,2009.068,Coordinate_Operation,15930,4461,Error in associated target CRS.
1526,11/24/2009,2009.073,Datum,6640,1047,Associated with incorrect ellipsoid.
1527,11/24/2009,2009.073,Coordinate Reference System,4972,4556,Datum associated with incorrect ellipsoid.
1528,3/5/2010,2009.031,Area,3484,3374,Duplicate record.
1529,3/5/2010,2009.031,Area,3482,3372,Duplicate record.
1530,3/5/2010,2009.031,Area,3483,3373,Duplicate record.
1531,3/5/2010,2009.031,Area,3485,3375,Duplicate record.
1532,3/5/2010,2009.031,Area,3486,2133,Duplicate record.
1533,3/5/2010,2009.031,Area,3487,2134,Duplicate record.
1534,3/5/2010,2009.031,Area,3490,2135,Duplicate record.
1535,3/5/2010,2009.031,Area,3493,2136,Duplicate record.
1536,11/24/2009,2009.073,Coordinate Reference System,4973,4557,Datum associated with incorrect ellipsoid.
1537,11/24/2009,2009.073,Coordinate Reference System,4640,4558,Datum associated with incorrect ellipsoid.
1538,11/24/2009,2009.073,Coordinate Reference System,2989,4559,Datum for base CRS associated with incorrect ellipsoid.
1539,11/24/2009,2009.073,Coordinate_Operation,1934,4560,Source CRS associated with incorrect ellipsoid.
1540,11/24/2009,2009.073,Coordinate_Operation,10004,4561,Error in ellipsoid for source CRS.
1541,11/24/2009,2009.073,Coordinate_Operation,10005,4562,Error in ellipsoid for source CRS.
1542,11/24/2009,2009.073,Coordinate_Operation,15488,4563,Error in ellipsoid for source CRS.
1543,11/24/2009,2009.073,Coordinate_Operation,15489,4565,Error in ellipsoid for source CRS.
1544,11/24/2009,2009.073,Coordinate_Operation,15490,4566,Error in ellipsoid for source CRS.
1545,11/24/2009,2009.073,Coordinate_Operation,15491,4567,Error in ellipsoid for source CRS.
1546,11/24/2009,2009.073,Coordinate_Operation,15492,4564,Error in ellipsoid for source CRS.
1547,11/24/2009,2009.083,Coordinate_Operation,1943,4590,Changed method to specifically operate to/from geocentric coordinates.
1548,11/24/2009,2009.096,Coordinate_Operation,5433,4651,Derivation of parameter values used incorrect sign for inclinations (should have been + not -). Replacement utilises improved determination.  
1549,11/24/2009,2009.095,Coordinate_Operation,1624,4827,Method incorrectly documented as 7-parameter position vector when actually 10-parameter Molodensky-Badekas.
1550,11/24/2009,2009.095,Coordinate_Operation,1625,4828,Result of applying transformation 1624 from which this is copied is inconsistent with others between these two systems. Errors exceed 100m. Parameter values are probably part of a 10-parameter transformation and mistakenly assigned to 7-parameter method.
1551,11/24/2009,2009.095,Coordinate_Operation,1624,4829,Method incorrectly documented as 7-parameter position vector when actually 10-parameter Molodensky-Badekas.
1552,2/13/2010,2009.104,Coordinate_Operation,4070,4834,Incorrect target CRS referenced.
1553,2/18/2010,2010.012,Coordinate_Operation,15768,4835,Associated with incorrect target CRS.
1554,2/13/2010,2010.015,Coordinate_Operation,4828,4836,Error in value of dZ.
1555,3/30/2010,2010.019,Area,2394,,No entities should use this area - see area code 1264.
1556,3/30/2010,2010.027,Coordinate_Operation,4464,,Test record only.
1557,11/24/2009,2009.083,Coordinate_Operation,15698,4599,Changed method to specifically operate to/from geocentric coordinates.
1558,3/30/2010,2009.106,Area,2314,1291,Area unnecessary; effectively duplicated by 1291.
1559,11/24/2009,2009.083,Coordinate_Operation,1941,4592,Changed method to specifically operate to/from geocentric coordinates.
1560,11/24/2009,2009.083,Coordinate_Operation,1940,4593,Changed method to specifically operate to/from geocentric coordinates.
1561,11/24/2009,2009.083,Coordinate_Operation,1939,4594,Changed method to specifically operate to/from geocentric coordinates.
1562,11/24/2009,2009.083,Coordinate_Operation,1938,4595,Changed method to specifically operate to/from geocentric coordinates.
1563,11/24/2009,2009.083,Coordinate_Operation,1937,4596,Changed method to specifically operate to/from geocentric coordinates.
1564,11/24/2009,2009.083,Coordinate_Operation,1936,4597,Changed method to specifically operate to/from geocentric coordinates.
1565,11/24/2009,2009.083,Coordinate_Operation,1935,4598,Changed method to specifically operate to/from geocentric coordinates.
1566,11/24/2009,2009.083,Coordinate_Operation,1942,4591,"(1) Error in sign of dS parameter value.
(2) Changed method to specifically operate to/from geocentric coordinates."
1567,3/30/2010,2009.034,Coordinate System,4492,1025,Changed axis names from 'First/second local axis' to 'Easting/Northing'.
1568,3/30/2010,2009.106,Area,3111,1297,Replacement more representative.
1569,3/30/2010,2010.004,Coordinate_Operation,1907,4840,"Issued in error by information source, withdrawn and replaced."
